ccbHCiwgOrs	78255.0	78232.131292
4QfjwzSAD7Q	724315.0	761924.769732
XLZOjLv0_6k	4800909.0	4833276.48301
cCMNA7u0Efw	31857.0	31656.1517198
XW3ZCogDukk	12196.0	12278.0453375
Zcf9Wu3sy3s	2146375.0	2282141.18835
VcAfq7-cQiI	261726.0	272008.584039
1_c555Jrg-8	78045.0	78110.9827677
5NsncrD6Q8c	2334508.0	1383691.59103
YAQg15B4UJ8	78422.0	78903.9195757
8xdBn_8AG84	284014.0	286644.641229
_c-vJ9gVJm0	819940.0	814920.830458
XN_DXDhQRf0	742832.0	722841.576011
a9VzH06CWy0	794442.0	827832.283938
2V70p-JCESY	62367.0	61023.12081
Z6KI4ojKjEg	1482184.0	1477974.23861
8qo9XnovjB0	258347.0	267139.99838
7tgu2yQRiRM	1259037.0	1275060.85379
89xbRzhaYpQ	987008.0	1041449.05432
38c5UbdpfLw	329916.0	337019.188833
ZTnvU6BgUJA	490701.0	500742.491526
YRhRBkxj7fk	467620.0	455945.062092
ZFaNx27eubU	369992.0	369414.146144
jlN2C5ExQqs	2622359.0	2539454.97612
5zp9cg3tV-E	54968.0	51079.5739822
XP1gP1Dcbmo	149574.0	149658.742157
bRKJPoQzzzY	1108736.0	1123806.01109
ce58sCmWibM	318696.0	320896.421953
ZgaJDN2vN2A	604297.0	602718.237024
9XaAQorJJ4E	103410.0	103317.837279
3jNPv9K7hBk	96178.0	96523.7170658
6k6Omz_Viys	16808.0	16520.7350374
0xILTStBzdc	40929.0	42062.4536766
cVbHTUWzeCU	106304.0	103813.910589
5gslKjS155Q	41183.0	41483.3963202
6WtQW9ARUOk	361216.0	378409.053736
a38-cnGUtWE	349004.0	342418.47158
VxlKZereog0	1871715.0	1935936.86831
-2p8ewZU4Ec	523080.0	528779.448795
b8Cf95UDrtg	13455.0	13528.081943
6B1o0X9t6zI	2267488.0	2273491.97679
Z4TrOK1L8xQ	71085.0	71586.7412908
6a4_4iV6Twk	849.0	875.121741135
1AhGl2QnRoU	46815.0	47306.3574233
emaukkH25K0	364891.0	353664.433947
_UCPEd4rAqs	79225.0	57600.7935847
95zh-Cgoutg	1355227.0	1363384.19535
ZefyZdDIP4g	295020.0	287091.866291
cs66JYx6mc0	214449.0	214223.621781
1_3i9LJE0zQ	78874.0	83939.8350869
ZhIFhZ7XTr4	372373.0	374019.063862
XZP8uywTLsg	1059115.0	990236.092623
2gP2gAL3Pac	19521.0	19580.2292043
YfMwZx3PX8Y	17009.0	18874.1524856
-Q-HlCx2cok	167648.0	167282.652539
-pXHQcT3l7Y	446689.0	441354.744231
b7UCsoi4uII	2254652.0	2253985.11877
9avOoFPrS6Q	1159894.0	1152466.19285
Vo-Y3auW1os	573031.0	574271.419435
VoMBC5XLbk8	435585.0	456238.15271
6hzvGM1j014	1433003.0	1450447.10861
9k5y2PfrO5Q	50184.0	49615.655882
5R2qMLeKFwg	277249.0	282404.85642
8FBnKxo736k	55996.0	56320.3825639
6F99x4ngp6w	85526.0	85475.6303398
XvzC4TfsrI0	74516.0	78886.7813799
7gMPhY1gs5A	774778.0	781446.431493
--FGUPobyNI	45189.0	44404.2781072
WzwY6s1yQjQ	113931.0	113496.853839
d5P5Tz3VH94	754373.0	430601.676288
-fbDjpbBHb4	62570.0	67555.5342731
VsZPrWkUSVw	100517.0	100470.122519
32wUjckkcwM	288331.0	282040.664523
8jPir15Ms8c	710001.0	701369.832284
3j_gJ2teK5E	190572.0	191741.270251
ZhnQD2tTqGA	252510.0	252086.027247
WE5r3rF16Y4	2764906.0	2747699.2509
3Zp5xfD0LHE	196890.0	190767.178643
cJlYnU8CUYw	150453.0	152750.062488
38Duwsqks8s	149765.0	155287.942443
_qizouzowa0	43449.0	41123.6368012
5X0JVTdQwmY	105891.0	88936.6988797
4HEhJJYlQNM	70139.0	70396.9278471
X_dHyDKJYkA	75656.0	75954.2187845
ajHNL9YasRU	69739.0	80582.8351527
XHV5hTp3Z4Q	169366.0	167920.086556
8Kb_WBChA5U	43239.0	38197.7583872
WxpTe-GKPlI	582364.0	582020.918228
YXHSLA49ywE	177155.0	176797.398857
4gIhRkCcD4U	895476.0	890210.841284
6ZnHOqsVFNE	4488637.0	4383422.90453
5fteDOwbT3Q	170578.0	164649.927984
7zLl7mjSMys	145408.0	146548.312233
ZO-M-6Ma7t8	2584192.0	2651265.49679
357FpGwHRT0	978604.0	939154.299398
XpoIgBALAwQ	176619.0	179995.77675
-8r_-79SjpA	264308.0	254453.801857
Yw6twGYRzmM	95385.0	95289.232597
7mSb3DAQk-A	7809.0	6976.80608011
1Uoel7Gg1oU	109072.0	103091.639166
9Jd_KtRYMAU	98542.0	99070.4974981
Y4-IkpaagI4	916489.0	909388.554462
aRR-Rpi7oVU	5570.0	5631.17462689
a0_6Y2oY3xE	113752.0	114051.375583
1gFf7A1eg2I	122265.0	123515.253468
5FD3fQrVYfI	7073333.0	7141698.19186
1Nxp9BzBTH0	30716.0	32267.8523726
2awMXGOP0Us	880238.0	926245.882919
4Eul8UVlRIg	148877.0	149111.736784
YaCieC6EX8o	2150070.0	2165988.3313
-OWTWVwvtNw	394471.0	393442.810257
Vg4fRmM6Uqc	286445.0	274975.038335
Xbchlq8St4I	978121.0	976716.306223
bppayZ3uBAg	79357.0	79277.63021
AWYpy8x_CZU	24219.0	28876.3469858
-DlcVOWSrvM	25156.0	25016.7781218
7soiSHulFiQ	70840.0	70788.5139353
7fILSZZEql4	47323.0	47967.5732941
-5MbfsgTTrg	74307.0	74356.8694822
-9wM-p2dT7Y	24140.0	23909.504643
9vVT2uuIwRk	66284.0	66386.0903447
ZWYTDs3qiHM	19063.0	19450.5592975
4bSWdDsjGfQ	81876.0	80217.4831423
0E3MPkz6M5c	364540.0	361720.686586
WPNq_VJOSxU	146587.0	139077.770764
1syppCbdWdo	269999.0	271595.443298
09H8JoRhMaI	79059.0	78945.9751927
2mE46RB7k3E	125682.0	123277.910964
542iJ6rTLWQ	19076.0	19078.9879185
_wcouMK5Kuo	92916.0	94537.3415568
ALRROj-k9kk	79282.0	79317.2778497
_JIIAc1PoL8	132347.0	132432.64175
4YZ78Y5_4q8	156854.0	158359.318217
WxU-cQvmi-k	4572632.0	4577202.4832
7FHaCqVQ8Q8	1844646.0	1830786.3856
DduS6p6UkHY	90026.0	89741.6507738
07PgXuAJag4	52388.0	53636.4315187
Jwd068X9Ls8	215556.0	215508.880271
A29S6cn0nig	40897.0	41084.0613655
A7ZvNL0sr-Q	109129.0	108821.25894
2hiJVYAS_Ng	579530.0	579567.841332
b3SBIvizzso	389479.0	396158.390002
cDfjisanF3Y	706404.0	708773.400574
ZwL4heIrgVA	260865.0	263416.349824
bVEE0fujfb0	364292.0	370934.881086
cC0--XBuZRE	33817.0	33761.1390321
VchHpXDJpd4	226415.0	227908.958801
82feqI09ujY	208503.0	226634.019575
Yv1kNMtREac	287579.0	291513.492918
_bDZdxMlhjc	698830.0	828127.700859
1v2Vb2ahqQQ	203143.0	208113.408405
_iZs2c3IULg	30594.0	31094.2794528
Y-5Ur0Y7BmA	1228310.0	1231140.02234
2wR5m4bkTZk	13720.0	13803.159498
YIU4aZ7uBtc	13439.0	13581.9020692
5VwxqFOaIjc	128947.0	128668.151305
aoyrfQgl5gg	161616.0	164006.057128
cWxzk0Wjgek	236797.0	229244.056343
7c9e_LUGHwo	352472.0	360468.817916
ZVTB_1bhpdo	343544.0	353298.300287
APybQLHM0kg	2034477.0	2036735.46569
_4q_u6CkcME	73876.0	75458.1482266
0Clt9QMXrOo	96471.0	99514.0882718
YvyeI-Axb70	43299.0	43860.6910109
-Y_pQXRMdkA	31377.0	31500.0860317
d8zpX766O-A	4016350.0	4023367.6343
fZDF4yPbp8U	2719732.0	2763754.20581
6A2V9Bu80J4	639044.0	585689.468955
XptFDgYkgHE	51740.0	43591.3962234
7f95pt421ew	150629.0	150947.620325
ZhL57cjN8xY	34684.0	32439.3773051
2yfc2aIEwjU	68380.0	67826.7081158
V3j4Y3InMHc	129770.0	134814.888788
anSFNyA8P20	321355.0	328005.102649
5OAb0OMvtCU	1657553.0	1661417.46944
d3ws6t6Nc5E	816127.0	783117.725188
1JI1c1CKOUI	664446.0	668237.754408
bm6BF8SOMHs	45253.0	45449.6686934
hjMF5ahk984	139037.0	138096.848412
1tSu6K1F1k0	215590.0	197470.346975
Ue8zrQcyFU0	297828.0	301178.804543
4TgPjllHdCw	51028.0	50094.0477549
5yfjZtHnonY	599876.0	615276.700778
FacOgO9WlD0	297040.0	298230.798187
bdVmldnZguQ	504007.0	465115.152551
av3GIx2oNmo	155157.0	158710.467602
Z2Y2c5j7FAE	1715278.0	1774144.78209
1mv3dGOYQCw	97697.0	88506.9383236
dKNINKAz4iw	1673597.0	1625427.49561
0KkT5LoBCF8	13516.0	12276.2110089
08ZWROqoTZo	55059.0	54568.6388825
cWbrdaY82GE	80119.0	80118.3738636
5UkX3gs1ZMg	1982796.0	1983723.14996
ZS5REwgUP-s	43731.0	43402.4782669
YIxhfl7G62U	3779274.0	3978588.53647
040GewYVIjw	152565.0	152798.305899
7ZBe1VFy0gc	63585.0	65518.5040214
3FgXIjWFTks	121863.0	123992.861578
Wob7ZBYxBfY	471521.0	473541.095343
1FXp6zUSPhM	1656843.0	1650824.1845
digh8fLWoWI	30892.0	25107.5496107
bswZe1V6s1w	344884.0	351467.777749
awY4wIEbmxg	120470.0	121706.49794
9LrybUpByxs	1625606.0	1619872.10748
cWeOwcTUhMo	77788.0	77443.9604883
Yqo36e5e_TU	1748510.0	1775184.20856
6FGvpY74MCU	31539.0	31796.0599692
7S61VXIDL0g	505172.0	499024.27452
_cnlxM4tq50	758956.0	770759.806745
YzrqyFaGVcs	25751.0	25289.8261214
1wQzQQ0-Y0A	140116.0	129303.844542
b6i1Q97kIZ4	449449.0	444776.687194
_G0WS75T7ME	78714.0	79484.4613994
1TPn1-SJqVM	6353242.0	6384129.16031
A-Djx6iZ70g	116639.0	116471.60468
7mHbxC5Eefg	73158.0	73648.0466384
7mWVZvLdTto	118218.0	119462.538447
3sXPV04CoeM	248675.0	256729.335398
9nJ5J9caDo0	1352041.0	1390308.45539
cUdZoQMUWMk	2142326.0	2137245.79433
b2OzXAOms18	184792.0	201428.288495
V71OjQtWsvI	22054.0	22301.3058003
5xePg56_Wg4	67474.0	62294.0517646
X_-WL4GR2s8	11610.0	11678.7715136
4EAAuGvh_5s	92959.0	94014.3660908
b3RfS_Kj1I8	100827.0	102750.092792
7TrB50E2qJs	154456.0	155770.674556
1rF0gANSiLo	1421005.0	1468345.1591
d3woRu4biM0	979233.0	983363.228308
0phuu6KkTMM	363830.0	368604.292291
3n6wcfbr-PQ	63470.0	64094.6747647
9tei1J0igTk	2087693.0	2106213.52699
9SaHXd4RhDs	61709.0	61172.4591533
78-TmkVoDc8	64376.0	64365.6458595
d5UVEoOVxMI	28536.0	29078.1811013
9HthVJiE5Ho	17061.0	17201.8452455
A-btg7nIPwM	15314.0	15546.9673703
WZj1dOUQ8kg	81844.0	83242.0935175
WgSqSex1HDg	3179803.0	3273317.09352
77_oa_Cyw3g	388381.0	386751.789086
YGpXZngG_JQ	41300.0	41468.3785906
boMcQsGLkcc	1811947.0	1886035.20434
c3gOQhLqqP8	60126.0	60055.5953522
ZFl4CjLdvMA	3536566.0	3565840.41986
16pVXq7Lscg	389740.0	396405.190308
3ZfmAHx2CRU	56892.0	57179.0892861
6FyAW5Y3mg8	23050.0	23927.5961211
VXNiCu14Wwg	110906.0	111672.419346
dWz9SQKpu80	165800.0	168329.948281
016JdGeI1RI	118237.0	119857.818768
-_E49th_DGg	574771.0	598554.30609
1ZJjV0m6hf0	202763.0	200095.453322
3nNLMGjCnbQ	3659462.0	3651080.64101
-YI7ukaXwGg	282966.0	263932.065955
WomXyHd4xHA	3091784.0	3139271.83823
7ZTGP-gQjpk	804938.0	806604.712767
X7aXoeYzV5k	169414.0	169959.497387
4zhBc7TiTxY	417054.0	429998.828317
5zL3YJKygd4	2556099.0	2346377.62143
XZp3Mtn-YsI	156234.0	137412.592852
8OO9OXw4cYA	389200.0	395988.438326
cpjLBRA8rEw	332128.0	347026.89649
avKjBa1N5Q4	21101.0	21479.8474321
_Fss01rvcDw	117886.0	118085.916326
3S2QjU0C8Qg	58634.0	56571.016319
aEx5C0LKxVM	68349.0	64845.6165657
8b83aDPvcLM	1734875.0	1793702.03075
6_RrXiicW3M	214129.0	220000.137643
0Oj-Svd_J-4	446990.0	453853.528171
5rZrdnfccrg	43472.0	43017.0575905
W_t-YCnZKg8	73555.0	76523.1474629
5vyttcd2qMo	69585.0	70571.5387761
4d5vGPBOO00	154509.0	155990.858149
1vARrao4HH8	4402138.0	4309011.78118
dmLjlFQGGwA	46868.0	46655.7971007
08rM-X-2hMw	34164.0	34819.6760367
dUOWERq8ChI	38274.0	38241.3976255
9DUiOM9JkQQ	609319.0	607741.292136
5kA53ELQIGM	198383.0	182120.077566
3RPxrp0Bw1Y	851257.0	851406.37333
3xYetGwAv6o	158353.0	158242.463574
-y4xEXVDdps	986928.0	965406.908027
c4QQl4fp05U	409985.0	399965.691347
bvKPfQddjOM	888769.0	899200.271774
YC1DQsaKdgw	219753.0	221654.813057
Vm3cXs4viM0	151729.0	152242.647103
BHn6QiUyack	52797.0	52964.3916431
arQaRnJNqjE	218113.0	221068.119454
YIL31lOk8ms	95235.0	96188.5468513
dcsrkiNJSkA	52475.0	52365.5883638
2Va7JIyedJ0	213549.0	212737.478964
XSapKYEtRUY	90421.0	90115.4549998
YlJIymycYTA	8560.0	8706.18152283
a6OH33VosjY	440850.0	440844.668187
0_UvRQNPRfI	26468.0	26797.3307831
Yi76DSC0SNc	64169.0	64381.5772222
5eTcJ618Fzw	21617.0	21605.3202964
2Ifs0bPRIPk	2522072.0	2543678.11845
Xvdp-LBWXWo	259946.0	258840.133197
XzIBrS4KTOo	319049.0	323316.330628
4LErjzY_wKI	3639911.0	3245279.07298
Yfp-tlq-sRU	575873.0	585394.316671
5Y5FTftKavQ	151583.0	153642.974695
6Gx7xOWPRmc	32895.0	33145.3521077
5svjOmSgHlk	107452.0	103778.305522
auLrKmUo-Uo	68965.0	68910.5526594
b57PLVOizeI	209709.0	214059.238844
b17yqrgl5AI	72051.0	73419.8337574
06SUmv4McHM	5970.0	5844.55629801
3RBIV17YiBo	586838.0	592053.932227
_rgweozMidg	74861.0	77929.5441155
d6srxCEuX2M	652634.0	653685.749212
ZsxQxS0AdBY	2261795.0	2234130.837
a4_FRe2pE28	712759.0	666747.303142
a-vXr5KFbrw	253200.0	253433.476041
04xGvlCG1h0	484070.0	490098.573234
8REO6CdhyLg	200510.0	201762.892272
cPB1gw2ZS8A	1638655.0	1641803.20024
0nMZ3O2bJRo	61776.0	61735.8181418
X-tAZtbDZ8E	511551.0	514929.148773
ZxLLYhL6pEc	66960.0	66002.2704162
aA3ZZNaWyrQ	46136.0	48298.074452
9bduoD3_Ov4	161048.0	160884.974317
W0j3f4jUyk4	1748948.0	1764983.94641
_VCq_53TCbM	623802.0	623239.107315
KJSQ2zjPLI8	36017.0	35716.7453613
ZaT0-xkAWH8	631291.0	519863.260919
1ykaH0FKks8	2842771.0	2913138.25531
5FtpKOO4nUI	562564.0	563596.178129
1zpICRmjQ7k	206560.0	211995.408476
0Qlhk8MXaas	217882.0	217419.001826
_AKfRbXQqgY	43429.0	44048.0681788
7AiOU3UQfUY	10362.0	10396.3127401
X5-JI7pz6aA	273172.0	276183.756465
8NhOo1uJdRo	338.0	342.433473118
cs9Xn8UGqic	5698.0	5689.65415002
2iQxYdIo0E0	680066.0	721687.400435
3UVjCUStmo0	10051.0	9437.03928335
dro2ZIHQ-Yg	239522.0	239533.362316
8v89KUfdkRI	464275.0	467938.448119
-zVpw2-OD4M	68926.0	67508.6880644
Zyc7NBflLdI	100778.0	94527.3848861
blUSVALW_Z4	565957.0	559332.474872
0XMRoelBpBE	252048.0	196715.599682
6pmE1eIjE9w	150338.0	146919.777748
4yDbQ2vAt04	35054.0	35147.542247
6XqJtYc5ZS4	226922.0	224294.472787
5Imw0b4OG20	42723.0	42822.9055869
05DcQCPIjWA	369.0	313.026564137
Xqo_fxyyV6o	734431.0	612261.224266
VfugvOBpAws	316747.0	321370.325548
WCauIaj98O0	81949.0	82302.664762
_wXEbr6-iGg	108680.0	105081.60156
Y4SlLKGVDuo	114178.0	112464.761641
ajGOr904mhM	218915.0	228882.042701
0vkzP5RtM-c	292401.0	299351.397827
-Fs20XN_j0k	614582.0	610389.891905
a01_v4CmxDY	23135.0	26214.6520293
8vAmzLofB78	260233.0	267543.405829
0TTetp7xg34	503608.0	513052.922722
_plW5CgopKo	591756.0	598216.177828
28onSgGWLCk	15813.0	12648.7578278
Z3o0M6UPReA	216301.0	218396.427498
4bJDp7fToXI	21472.0	21489.7530883
2NworF0Yb4k	40773.0	42094.8028756
VlG7bfSab7Q	245407.0	246020.089374
9VNYEM_W0Co	109480.0	109609.676849
Wa7O5ynnj18	1936476.0	1825926.99783
-8aK9ae4P60	22100.0	22171.460178
0txMR2O4Tco	80271.0	79530.7575631
VoubXx237gI	140023.0	137906.934372
b-iLrvwBPD0	1470535.0	1483174.37273
-hFmC2tUJWY	15154.0	15170.4292862
25ATiV_8dUE	68980.0	71100.7473644
55_4-Fbgk-4	611001.0	579972.882546
VS7pGxUAL7g	11450.0	11693.6355703
76IbldEdBBQ	11084526.0	10902466.2059
-wHfJRAntc8	158930.0	152401.40545
5v4LZU_rI1g	1275079.0	1279374.26759
411krTetAqc	383658.0	395954.097571
6hYDSUBCr-U	126893.0	127021.791259
WEauwkpBFIU	2236220.0	2239988.40243
1UVwJTm2GcY	222889.0	232500.635147
cAJIGzyg8sw	47680.0	47318.4092367
2KuYUbASQEA	35733.0	32213.7311884
4bXx8QKRJtU	6568.0	6692.4668961
WfVsn4ZtjdA	587175.0	583202.288393
9N2sNtW8Rpw	50640.0	51217.4301843
8Gv0H-vPoDc	19539735.0	19729073.2694
6L4aPgII47U	1174855.0	1196883.82757
dEQYuPF8NOs	632874.0	630824.809227
6LLk8R1AMhk	253952.0	251751.488866
2yrxyrgKxuU	81541.0	83655.5440182
7Bc7uHc8RtE	5585432.0	5784950.58234
c_SQnqT58nk	119381.0	120050.70895
4WgeOH8bETQ	4526261.0	3993732.52303
-lmkFwOYQZ8	72444.0	73946.0697728
5ZD4a3qDNlk	21955297.0	24192687.6282
VDomOiatHvc	794349.0	793170.907706
d5sT2rnX8ZQ	380572.0	385132.915534
96GnvWZLWKI	447793.0	440779.143366
5b5BDoddOLA	159073.0	163214.119512
hTn6lI079nE	31160.0	31224.8300504
4iWEg6GZRBE	125734.0	125848.672586
9lU9DatMns0	344357.0	339674.375801
5wdj16x6LYc	197708.0	195602.626103
_OwYK5d4ypQ	62630.0	61446.8354757
cQxoB9IsnzA	1142939.0	1142503.40005
-F0xnbW_gnk	1281860.0	1026111.52671
5HZsFMqqGJo	525633.0	535740.237619
2Ge8utKv5QU	573953.0	533154.011871
9YeJLZ-5JDc	7888.0	7929.01777136
XqBb2g33gLA	258363.0	203576.440773
ALFla2e_Bxg	1329490.0	1424733.79053
clrLVAHUN0g	709079.0	712069.012514
7S9KrMqPPzs	143040.0	143323.822598
3o443KJiBTU	95780.0	97078.8745621
adVYnGRVaAo	45403.0	46016.8164658
-oWrc3DvyWM	80160.0	78525.4934205
c-0z80Oeem4	550550.0	556760.832666
1wtTU65Njno	1520046.0	1569518.89673
0iCq99Qcjcc	606323.0	616613.418755
6OrqYdJeY9Q	44269.0	45095.9348399
05l4ZAMNS-U	56307.0	56505.1769776
8K9Gg164Bsw	248537.0	254608.837884
4OrWLeG2H_Q	958232.0	969946.408881
V0N4EWS-7vs	95493.0	96518.2520935
__RwHzOq2Rg	1727012.0	1728332.33725
a_0mEbyz54Q	12153.0	12242.7256869
9KFQDteRjiQ	267717.0	268464.26966
3M1QvdS58CU	129807.0	134050.762318
6PZ_Gdg7oi4	163038.0	161564.871817
7EHcuefckJY	453817.0	462603.091574
OacIxV6icBQ	14275.0	9592.25491002
Xk0QBI3hQqA	38315.0	38279.6844562
3jL-1c5t5T0	887332.0	883258.418663
ZsVlUg486p0	272711.0	272792.440094
cK5xeVgV2bs	270539.0	259674.539737
4sqNJG7E2pk	201157.0	194292.70292
2jqyBtix8rI	1142009.0	1150649.46821
0eoy4avksL8	172016.0	173095.541054
X-d-V9jXYDE	314176.0	297380.511577
-ziLjOPCQwg	849306.0	1087305.92232
1fNekek2J3M	406322.0	405600.055908
c-_SD6sl9gI	308802.0	308891.6526
ch8sx-FU5UM	865639.0	879299.049115
6jyOM0oEKM0	170975.0	176058.250613
3f177fCwCSw	311916.0	307906.913065
ZWib5olGbQ0	396794.0	397934.091341
YI_-pWazgBE	91757.0	92955.1249469
Wl9B0epzvgE	481817.0	485596.953113
2x69h5KvTx0	9032.0	8793.52165384
a-PEn2qjRKQ	124474.0	126823.038599
bMKRzQtqzu0	250579.0	253009.273117
ZNiUdNiVQ9w	141114.0	97625.1923629
12LmWKY6XhU	145689.0	144611.939804
17giVtwABvg	36316.0	35568.3579981
bbbrX2Zbrag	205032.0	206553.060522
Wv0l2WMBxAM	330318.0	339954.535085
3l7FRlqVg6w	132362.0	132023.765832
X3PrjTVgteM	86313.0	84923.0507656
5vDJClTJy3o	341603.0	345342.316306
1fvX_LTK7Bk	27805.0	28949.840965
3-elyk3TKdo	55659.0	53507.0717708
1J_vNaDxxvo	46935.0	47754.250422
9MW6LTew5rE	15827.0	15270.1759551
55OdwukQdII	176327.0	173488.365347
AL8Jjg8_LNs	311630.0	308713.840037
4rwBOTnoirg	2294965.0	2341387.11739
5enYSTocDkY	20080.0	20144.004912
9ECgsfBzO6w	168455.0	167217.50195
5ZCL7lOa8rg	98676.0	98753.3609467
3KblX7e_ByU	254658.0	276509.171406
YmUtgKy8SbI	107904.0	109146.05221
PmMx743NYOM	109222.0	113982.125939
Z93croz945s	69800.0	64245.0169561
_UqZrzv7sQQ	81338.0	81831.6788167
dwXFsrp6WBs	7944791.0	8048687.92088
WsPfSXJaelk	15587180.0	13602328.1567
1Gh-mTKTP3s	277285.0	277144.3835
1SvLKw0dWN4	335291.0	339002.633031
2EylzKQa4yg	399.0	390.85939329
73y1HvW33JM	1126463.0	1130553.93504
76tj2qfB_Us	703861.0	653473.510061
YdPJB7id90k	72287.0	73225.5301283
5wHiPspA2uw	80547.0	85243.4536801
048qXyTLjNM	427205.0	415921.008189
0BnXo0enI7U	1600949.0	1621619.5123
1R-AtWh5hQ0	479685.0	496777.536785
_YEOp8MnNsc	591590.0	591043.321721
16TlmbCMhbw	164110.0	167950.22823
dOcXEsYUJ0Q	1634171.0	1630808.9847
ZAinHSbazUM	163402.0	159438.262071
7zoSkyXE-7s	97165.0	96442.172162
09zSE5jciIU	3114711.0	3055950.75627
6G0GAmZGkkY	8625184.0	8591799.56157
75oeMOfW8qQ	28925.0	28822.9065586
c8lqsTkWkJ4	703362.0	657425.551178
8V0tnLoULRU	106081.0	108978.398118
7gJdxHlv3_Q	39734.0	39671.9106655
5l-7vmArLJY	165627.0	164790.448477
9w8AzxmJuCs	3776.0	5888.21859055
ja-dBX63tO4	51900.0	51750.1595688
YE53AXFxXEM	1864413.0	1892201.23924
2YGkCqJ_ruk	221034.0	221177.294546
6WwniiuzBh4	65692.0	65771.9991619
dTR-Ckz02hQ	259305.0	255287.16659
APMCRMTatsE	71753.0	72187.5700262
16RZdDR0f2w	409264.0	397380.829025
2DGSR7ZY_sU	139167.0	140364.440995
4GyKMgQMgWI	94674.0	95484.9820681
-93sDExA5gk	1129066.0	1116139.25238
bIWLBM-F-YA	39838.0	40345.5441536
6drzcDMAL-A	438417.0	434031.700665
5P3bn7BeFCo	81632.0	82821.6676695
4PgEUU1PYrw	755946.0	756893.542176
bwCyHsqJKic	19775.0	20019.9389991
6xZmDczuPbM	34351.0	34410.1539023
WVtiRwUORHU	78943.0	79258.5321161
-86VbIDOlLo	235553.0	231555.044977
3l-rY1MByy0	126548.0	110966.629719
cNEWMepOjZY	166378.0	174567.448134
-kbj8U1mF0A	181379.0	162915.523364
3uu4VdeBL30	76208.0	75701.7818471
dDoXPOEezV4	417049.0	425537.943127
c_rgtq9vSSA	474880.0	473484.80785
ZepghftE6yY	165627.0	122508.885159
Sskh0lqAxnI	59377.0	59345.3064071
6tSxB91QKyI	739178.0	737887.08917
7Ydv9Ef-99I	545089.0	524900.154741
VkVrl41sNmo	151416.0	156845.876129
0OwWdpDL2zA	270479.0	263847.083981
YIaEaB3tbWc	3365435.0	3422070.55169
A1NvWsLW_6c	62934.0	65624.663293
